"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CPVL.1",1.40480314011297e-20,-0.377473775855051,0.12,0.334,2.38423188939974e-16,"0","CPVL"
"LRRFIP1",1.48078303956914e-20,0.511381190480489,0.41,0.522,2.51318497475675e-16,"0","LRRFIP1"
"AURKAIP1",1.50388307483988e-20,-0.445368242846564,0.123,0.345,2.55239035461825e-16,"0","AURKAIP1"
"LSM3",1.50754981492684e-20,-0.272101687942717,0.15,0.367,2.55861354589384e-16,"0","LSM3"
"CALM2",1.5325233758372e-20,-0.320474310399275,0.563,0.816,2.6009986734709e-16,"0","CALM2"
"S100A9.2",1.66390942397347e-20,-2.64921152048848,0.193,0.467,2.82398707436777e-16,"0","S100A9"
"FIS1",1.7099804065936e-20,-0.34381410021705,0.133,0.354,2.90217874607065e-16,"0","FIS1"
"DNAJB6",1.73783879956468e-20,0.291714224764152,0.21,0.35,2.94946001062118e-16,"0","DNAJB6"
"EIF3L.1",2.19326774180127e-20,-0.454283125595363,0.133,0.368,3.72241401138511e-16,"0","EIF3L"
"SMDT1",2.22985169621315e-20,-0.388365754477947,0.167,0.412,3.78450429881296e-16,"0","SMDT1"
"TKT.1",2.53793524227356e-20,-0.435316874893521,0.14,0.369,4.30738369318669e-16,"0","TKT"
"TMEM256",2.57848053083495e-20,-0.695694677970962,0.09,0.326,4.37619715693308e-16,"0","TMEM256"
"CYBA",2.61092682099401e-20,-0.536313056501044,0.703,0.912,4.43126500059104e-16,"0","CYBA"
"GRINA",2.75032911254392e-20,-0.280748941701341,0.143,0.361,4.66785856980953e-16,"0","GRINA"
"UQCRFS1",3.42557793311563e-20,-0.412094495694446,0.093,0.314,5.81389086808385e-16,"0","UQCRFS1"
"ALOX5AP.2",3.43249020299995e-20,-1.04260269574693,0.267,0.559,5.82562237253151e-16,"0","ALOX5AP"
"C4orf48",3.71053146938629e-20,-0.585008480887291,0.177,0.439,6.29751400984242e-16,"0","C4orf48"
"FSIP2.1",4.07133844655179e-20,1.34296767287491,0.32,0.178,6.90987561148771e-16,"0","FSIP2"
"GCA",4.36078800881546e-20,-0.360976034486465,0.093,0.295,7.40112940856161e-16,"0","GCA"
"SUMO3",4.48400469531042e-20,-0.416953444808776,0.103,0.315,7.61025276888084e-16,"0","SUMO3"
"HLA-DMB.2",4.57285370648063e-20,-0.34877477677632,0.253,0.5,7.76104731063893e-16,"0","HLA-DMB"
"ATP6AP2",4.74851846078868e-20,-0.57901270637826,0.193,0.46,8.05918553165054e-16,"0","ATP6AP2"
"MLF2.1",4.78740023800966e-20,0.262163881752863,0.113,0.221,8.12517568395e-16,"0","MLF2"
"TPP1",5.3089083479712e-20,0.256126629481364,0.253,0.397,9.01027924817671e-16,"0","TPP1"
"PSME2",6.00884734980348e-20,-0.65716658533932,0.277,0.559,1.01982157220865e-15,"0","PSME2"
"AP1S2.1",6.34861662170071e-20,-0.728513806777825,0.143,0.398,1.07748721303504e-15,"0","AP1S2"
"SRSF2",6.79978436172505e-20,0.335460054130202,0.307,0.433,1.15405940187198e-15,"0","SRSF2"
"LITAF",7.64713754915864e-20,-0.266910538582903,0.28,0.523,1.2978721848432e-15,"0","LITAF"
"PGLS.1",9.45637025585272e-20,-0.342120453089702,0.123,0.335,1.60493515982332e-15,"0","PGLS"
"TALDO1",1.18052497977432e-19,-0.531630510869115,0.177,0.43,2.00358699567297e-15,"0","TALDO1"
"FCER1G.1",1.36383923378283e-19,-0.722912159399709,0.62,0.849,2.31470794757622e-15,"0","FCER1G"
"RNH1",1.41693497583709e-19,-0.25486259761249,0.183,0.402,2.40482204099071e-15,"0","RNH1"
"RAB31",1.50558830289317e-19,0.305774965504101,0.253,0.397,2.55528446767029e-15,"0","RAB31"
"LSP1.1",1.64827871935463e-19,-0.782699129138578,0.253,0.536,2.79745864248867e-15,"0","LSP1"
"JPT1.1",1.68416604097111e-19,-0.386685151480925,0.2,0.434,2.85836660473617e-15,"0","JPT1"
"REEP5",1.89837259649851e-19,-0.261913727709805,0.183,0.405,3.22191797077727e-15,"0","REEP5"
"TAGLN2",2.08180270764018e-19,-0.41041698763563,0.267,0.523,3.53323555540691e-15,"0","TAGLN2"
"TUFM",2.09403879490636e-19,-0.321228356049212,0.103,0.306,3.55400264271508e-15,"0","TUFM"
"NDUFAB1",2.10008548156506e-19,-0.482160043809704,0.097,0.319,3.56426507931221e-15,"0","NDUFAB1"
"CSTB.2",2.12645817403298e-19,-0.490457955434208,0.523,0.777,3.60902481296878e-15,"0","CSTB"
"RSL1D1",2.18681259555034e-19,-0.330495510114703,0.107,0.309,3.71145833716804e-15,"0","RSL1D1"
"LGALS3.1",2.79334313395987e-19,-0.892125472342367,0.283,0.569,4.74086196695669e-15,"0","LGALS3"
"NCL.1",3.09626892070907e-19,0.281541924303793,0.247,0.373,5.25498761222743e-15,"0","NCL"
"HEXA.1",4.01139418161165e-19,0.337560138003631,0.18,0.306,6.80813820503129e-15,"0","HEXA"
"COMT",4.28070984269244e-19,-0.327172121701794,0.133,0.343,7.26522074501761e-15,"0","COMT"
"C1orf162",4.45054168122649e-19,-0.349668767081691,0.347,0.609,7.55345934137759e-15,"0","C1orf162"
"SUPT4H1",4.46675839458443e-19,-0.496143934517764,0.097,0.326,7.58098234728869e-15,"0","SUPT4H1"
"ALDOA.1",6.36405203874815e-19,-0.389463632322675,0.367,0.631,1.08010691201634e-14,"0","ALDOA"
"VSIR.2",7.05506108864107e-19,-0.398212002583549,0.15,0.375,1.19738496796416e-14,"0","VSIR"
"NDUFB3",8.60305552770135e-19,-0.372690325114056,0.177,0.409,1.46011058416147e-14,"0","NDUFB3"
"CHURC1",8.73296206083134e-19,-0.292065225805944,0.18,0.394,1.4821583209643e-14,"0","CHURC1"
"COX17",9.23632084139948e-19,-0.354343761023377,0.24,0.475,1.56758837320232e-14,"0","COX17"
"NDUFS6",9.94837549343614e-19,-0.494602295376479,0.183,0.425,1.68843828874598e-14,"0","NDUFS6"
"IFNGR2",1.26619028251904e-18,0.312954640817886,0.257,0.385,2.14897814749131e-14,"0","IFNGR2"
"GLIPR2",1.3207403467401e-18,-0.572837617792245,0.07,0.267,2.2415605164873e-14,"0","GLIPR2"
"EEF1B2",1.38834718775845e-18,-0.483887824912719,0.387,0.658,2.35630284706365e-14,"0","EEF1B2"
"PSMD8",1.4836716973694e-18,-0.316137658162106,0.107,0.309,2.51808760477534e-14,"0","PSMD8"
"TMED2",1.66439191619955e-18,-0.391079052077979,0.107,0.311,2.82480596017387e-14,"0","TMED2"
"GABARAPL2",1.73525841830421e-18,-0.485962251782759,0.167,0.404,2.94508058754591e-14,"0","GABARAPL2"
"JUN",1.90084324336014e-18,0.566013754101932,0.463,0.578,3.22611115263084e-14,"0","JUN"
"ANXA2.1",1.96510245723079e-18,-0.2983011298285,0.49,0.735,3.33517189041209e-14,"0","ANXA2"
"BSG",2.13931923259552e-18,0.296614101737303,0.25,0.377,3.63085260156111e-14,"0","BSG"
"ISCU.2",3.07207110500985e-18,-0.322999907035284,0.137,0.347,5.21391907942272e-14,"0","ISCU"
"MTCH1",3.21072820690187e-18,0.285089427328856,0.123,0.227,5.44924791275386e-14,"0","MTCH1"
"GTF2A2",3.22467431118765e-18,-0.464060570471809,0.093,0.303,5.47291724094767e-14,"0","GTF2A2"
"COTL1.2",3.61334603289104e-18,-0.364598070681904,0.403,0.652,6.13257088702267e-14,"0","COTL1"
"COX7A2L",3.90456578766449e-18,-0.435884001614376,0.11,0.323,6.62682905482417e-14,"0","COX7A2L"
"BAZ1A",4.01704892032139e-18,0.388984202289707,0.193,0.295,6.81773542756946e-14,"0","BAZ1A"
"ATP5F1C",4.05041130500481e-18,-0.25677988118901,0.243,0.466,6.87435806685417e-14,"0","ATP5F1C"
"CST3",4.08161977863981e-18,-0.722254273660945,0.743,0.926,6.92732508830749e-14,"0","CST3"
"TRAM1.1",5.54595443102642e-18,0.272468833045936,0.187,0.288,9.41259386033803e-14,"0","TRAM1"
"TMEM230",5.8842267719264e-18,-0.438725284649336,0.14,0.36,9.98670967731349e-14,"0","TMEM230"
"UBE2D1",6.79100636698934e-18,-0.400968005375923,0.08,0.27,1.15256960060543e-13,"0","UBE2D1"
"AP2M1",6.91347448117545e-18,-0.448977256699474,0.13,0.349,1.1733548889451e-13,"0","AP2M1"
"BAX",8.13525118990201e-18,-0.48206874906364,0.17,0.401,1.38071483195017e-13,"0","BAX"
"HLA-DQA1.2",9.34357354911184e-18,-0.92808948709579,0.337,0.613,1.58579130275526e-13,"0","HLA-DQA1"
"TMEM219",1.01909383114063e-17,-0.393204632833238,0.163,0.38,1.72960605021188e-13,"0","TMEM219"
"CHCHD10.1",1.13497913978429e-17,-0.368741324795623,0.18,0.393,1.9262865960419e-13,"0","CHCHD10"
"TRAPPC1",1.14736280943065e-17,-0.406166306316144,0.203,0.435,1.94730416016569e-13,"0","TRAPPC1"
"TMEM176B",1.15117875237835e-17,-0.791019271737669,0.143,0.387,1.95378057853654e-13,"0","TMEM176B"
"LAP3",1.17539152999839e-17,-0.566847267552556,0.093,0.298,1.99487450471327e-13,"0","LAP3"
"BCL2A1.2",1.19078398764151e-17,-1.02668647169569,0.123,0.362,2.02099858382518e-13,"0","BCL2A1"
"ATP6V0C",1.23156062389895e-17,-0.252700698910694,0.34,0.577,2.0902046908813e-13,"0","ATP6V0C"
"UXT",1.24935534868352e-17,-0.483201933061672,0.15,0.382,2.12040589778566e-13,"0","UXT"
"NDUFS4.1",1.45385362177399e-17,-0.545234592491461,0.083,0.287,2.46748036687482e-13,"0","NDUFS4"
"MYDGF.1",1.4672107719759e-17,-0.331727671734635,0.137,0.34,2.49015012219749e-13,"0","MYDGF"
"PPIG",1.47184784591405e-17,0.333587819301591,0.233,0.346,2.49802016408533e-13,"0","PPIG"
"CLEC7A",1.63941065146079e-17,0.308053345451471,0.263,0.384,2.78240775765926e-13,"0","CLEC7A"
"SNRPF",1.77131711351754e-17,-0.272524911198182,0.193,0.405,3.00627940506196e-13,"0","SNRPF"
"RNASE6.1",1.78290811553252e-17,-0.548803177543442,0.23,0.478,3.02595165368179e-13,"0","RNASE6"
"GLRX",1.86497015335053e-17,-0.603221991872786,0.16,0.398,3.16522734426652e-13,"0","GLRX"
"POLR2E",2.00048094636533e-17,-0.261892475633929,0.107,0.282,3.39521626217124e-13,"0","POLR2E"
"S100A6",2.08671305906509e-17,-0.378019355736072,0.787,0.952,3.54156940384528e-13,"0","S100A6"
"PSMB9",2.18316862960571e-17,-0.464638111037529,0.183,0.414,3.70527379816681e-13,"0","PSMB9"
"PDIA6.1",2.24440087369766e-17,-0.453946877342047,0.12,0.329,3.80919716283966e-13,"0","PDIA6"
"SERBP1",2.32954208820976e-17,-0.365733751175134,0.167,0.383,3.9536988321096e-13,"0","SERBP1"
"TMEM147",2.42614627371518e-17,-0.254014483021378,0.12,0.3,4.1176554557494e-13,"0","TMEM147"
"PSMG2.1",2.87298977913189e-17,0.317466795674669,0.187,0.307,4.87603825314265e-13,"0","PSMG2"
"PSMB10",2.88368977354272e-17,-0.39330118542883,0.187,0.414,4.89419828365671e-13,"0","PSMB10"
"LST1.2",3.25087638347564e-17,-0.373596187440707,0.43,0.683,5.51738739803486e-13,"0","LST1"
"TSC22D3.1",3.40325712140671e-17,0.402760501235405,0.45,0.57,5.77600798645147e-13,"0","TSC22D3"
"STXBP2.1",4.0760093509709e-17,-0.528113233725962,0.123,0.336,6.91780307046782e-13,"0","STXBP2"
"STMP1",4.16250353383609e-17,-0.656058841438137,0.107,0.328,7.06460099762662e-13,"0","STMP1"
"HSPB1",4.16774344356118e-17,0.568801402362552,0.463,0.582,7.07349417241204e-13,"0","HSPB1"
"LGALS9",4.67575239326532e-17,0.262728028148621,0.207,0.329,7.9356869618499e-13,"0","LGALS9"
"ACP1",4.78318971399685e-17,-0.375600864961634,0.067,0.236,8.11802958259546e-13,"0","ACP1"
"LIMS1.1",5.40913855215727e-17,0.277407631394714,0.293,0.434,9.18038995072133e-13,"0","LIMS1"
"BCAP31",6.7438491189421e-17,-0.426353327535719,0.157,0.374,1.14456607246685e-12,"0","BCAP31"
"S100A4.1",6.93255564142454e-17,-0.747308557948223,0.59,0.826,1.17659334346257e-12,"0","S100A4"
"RACK1",7.18592809307737e-17,-0.473383324172124,0.617,0.845,1.21959571595709e-12,"0","RACK1"
"PSMD4",7.36242878131191e-17,-0.320752662099371,0.09,0.269,1.24955141276426e-12,"0","PSMD4"
"BID",7.42264027243353e-17,-0.864161221627978,0.033,0.215,1.25977050703742e-12,"0","BID"
"CSF1R.2",8.10353576673507e-17,0.260639287150873,0.193,0.302,1.37533209033028e-12,"0","CSF1R"
"SNX2",8.27791920714169e-17,-0.416361339567167,0.077,0.261,1.40492844783609e-12,"0","SNX2"
"ATG3",8.38641844636824e-17,-0.335743816459625,0.097,0.282,1.42334293871762e-12,"0","ATG3"
"UBXN4",1.09062214487565e-16,0.340604221090864,0.243,0.345,1.85100390428295e-12,"0","UBXN4"
"SMIM26",1.11653486302195e-16,-0.276738931843916,0.197,0.402,1.89498296952086e-12,"0","SMIM26"
"SNRPB2",1.27634071907056e-16,-0.30850424913302,0.203,0.42,2.16620546840656e-12,"0","SNRPB2"
"MRPL51",1.30372079732141e-16,-0.325523801579647,0.157,0.359,2.2126749372139e-12,"0","MRPL51"
"ORMDL2",1.31742599770477e-16,-0.320486378605575,0.063,0.225,2.23593540330454e-12,"0","ORMDL2"
"HSD17B11",1.32788200739253e-16,-0.626121447233372,0.087,0.295,2.2536813429466e-12,"0","HSD17B11"
"MCTS1",1.33840461661897e-16,-0.34010590615354,0.057,0.223,2.27154031532572e-12,"0","MCTS1"
"CD9.2",1.33959875722765e-16,-0.735227359038345,0.247,0.495,2.27356701076676e-12,"0","CD9"
"EEF1G",1.35191645199929e-16,-0.280912078354289,0.483,0.716,2.2944726023332e-12,"0","EEF1G"
"NDUFB5",1.37986371721586e-16,-0.47038738667867,0.12,0.327,2.34190470085876e-12,"0","NDUFB5"
"IFNGR1.2",1.7797254322221e-16,0.259146984232135,0.373,0.512,3.02055000356735e-12,"0","IFNGR1"
"ELOC.1",1.81591528669312e-16,-0.427328176517462,0.157,0.37,3.08197142457556e-12,"0","ELOC"
"PRELID1",2.00395308104724e-16,-0.343614096417081,0.18,0.392,3.40110916915337e-12,"0","PRELID1"
"RBM3",2.07464321103397e-16,-0.42299497641753,0.243,0.481,3.52108445776685e-12,"0","RBM3"
"WBP2",2.24297899766144e-16,0.250275031689423,0.097,0.199,3.80678395483099e-12,"0","WBP2"
"EIF3G.1",2.24737488945495e-16,-0.414633198301641,0.157,0.376,3.81424466238294e-12,"0","EIF3G"
"GDI2.1",2.37726665266e-16,-0.356641497537058,0.187,0.407,4.03469696289456e-12,"0","GDI2"
"ALKBH7",2.43585512159546e-16,-0.333481988478903,0.097,0.282,4.13413331237181e-12,"0","ALKBH7"
"SDHD",2.46373769256895e-16,-0.572150889969325,0.08,0.278,4.18145561182802e-12,"0","SDHD"
"CD86.1",2.48820288959307e-16,-0.523200892276003,0.153,0.372,4.22297794421735e-12,"0","CD86"
"TXN.2",2.8275446619532e-16,-1.65804602506443,0.39,0.652,4.79890880026698e-12,"0","TXN"
"PET100",2.85887370798125e-16,-0.573702630393792,0.19,0.422,4.85208045718578e-12,"0","PET100"
"EVI2B",3.11957359260031e-16,-0.299421724312561,0.207,0.416,5.29454030136124e-12,"0","EVI2B"
"CHMP4A",4.05887978554936e-16,-0.506898903205428,0.073,0.261,6.88873077203438e-12,"0","CHMP4A"
"SF3B2",4.24770567746082e-16,0.254921941536648,0.153,0.258,7.20920607578651e-12,"0","SF3B2"
"CD14",4.38897752826262e-16,-0.536793812934836,0.257,0.505,7.44897266096732e-12,"0","CD14"
"C17orf49",5.38710012363647e-16,-0.445346407086376,0.08,0.269,9.14298632983582e-12,"0","C17orf49"
"ZFAND5",5.56259515014943e-16,0.312156114815462,0.353,0.469,9.44083648883361e-12,"0","ZFAND5"
"EIF1B",5.6607925792167e-16,-0.499047111206974,0.123,0.334,9.60749716544658e-12,"0","EIF1B"
"TOMM22",6.66360210430155e-16,-0.450773876632713,0.07,0.252,1.13094654914206e-11,"0","TOMM22"
"ATP5F1A",6.8225916467214e-16,-0.370982965333611,0.143,0.349,1.15793025428156e-11,"0","ATP5F1A"
"TPT1",7.99913693491038e-16,-0.283255144397577,0.867,0.982,1.35761352059299e-11,"0","TPT1"
"TXNL1",9.30412990650233e-16,-0.436711422665533,0.077,0.258,1.57909692773157e-11,"0","TXNL1"
"S100A8.2",1.14511018322373e-15,-2.07377723073149,0.167,0.402,1.94348100296732e-11,"0","S100A8"
"MICOS13",1.24713191367987e-15,-0.280142824665361,0.123,0.295,2.11663228389748e-11,"0","MICOS13"
"MRPL57",1.24983076864477e-15,-0.470397160392992,0.143,0.361,2.12121278054391e-11,"0","MRPL57"
"APEX1.1",1.27709815830797e-15,-0.385771964902348,0.083,0.254,2.16749099428028e-11,"0","APEX1"
"IGSF6.1",1.35150761607199e-15,-0.500997948879309,0.19,0.409,2.29377872599739e-11,"0","IGSF6"
"RAP1A",1.39683232458891e-15,0.250841905168302,0.293,0.417,2.3707038212923e-11,"0","RAP1A"
"ATP6V1B2",1.43477477906167e-15,0.265781641509364,0.23,0.35,2.43509975502347e-11,"0","ATP6V1B2"
"SAT2",1.78775225254035e-15,0.262881875490721,0.183,0.291,3.03417312301147e-11,"0","SAT2"
"EMC3",1.81187549835016e-15,-0.531880670845037,0.037,0.198,3.07511509579989e-11,"0","EMC3"
"PGAM1",1.92791393499747e-15,-0.444474094506798,0.147,0.358,3.27205553047771e-11,"0","PGAM1"
"ACP5.2",2.08795512696015e-15,-0.698269143020516,0.107,0.303,3.54367744147676e-11,"0","ACP5"
"WDR83OS",2.2779587335816e-15,-0.500513722090135,0.16,0.388,3.86615156263469e-11,"0","WDR83OS"
"RAB8A",2.52092788025253e-15,-0.283284369254499,0.073,0.232,4.27851879836459e-11,"0","RAB8A"
"OSTC.1",2.74669942884759e-15,-0.335040984083913,0.18,0.385,4.66169827064014e-11,"0","OSTC"
"PGD",3.02519729145791e-15,-0.282926299359495,0.08,0.235,5.13436484306237e-11,"0","PGD"
"RAB5C",3.38305665180283e-15,-0.364055531141426,0.147,0.345,5.74172374943976e-11,"0","RAB5C"
"GHITM",3.53999819713768e-15,-0.280476629162077,0.16,0.352,6.00808494018207e-11,"0","GHITM"
"PILRA",4.30493704614682e-15,-0.545079658243459,0.047,0.205,7.30633915472039e-11,"0","PILRA"
"UQCRC1",4.43696090633699e-15,-0.288699051329382,0.093,0.259,7.53041005023514e-11,"0","UQCRC1"
"TMEM167A",4.62468628815464e-15,-0.274943644688452,0.157,0.347,7.84901756825605e-11,"0","TMEM167A"
"TUBA1A.1",4.7085757262419e-15,-0.328931077590728,0.103,0.275,7.99139472257775e-11,"0","TUBA1A"
"ATF5",5.36702737659098e-15,-0.514129877576961,0.033,0.176,9.10891886355022e-11,"0","ATF5"
"VAMP5",5.56516515093298e-15,-0.511816984893923,0.11,0.297,9.44519829416345e-11,"0","VAMP5"
"BASP1",5.80355195600709e-15,-0.301453454536856,0.11,0.275,9.84978837973523e-11,"0","BASP1"
"BLVRB",6.5342735361062e-15,-0.340275130669498,0.13,0.323,1.10899690454794e-10,"0","BLVRB"
"WASF2.2",6.75544792842195e-15,0.282767273724629,0.187,0.299,1.14653462241177e-10,"0","WASF2"
"SERPINA1.1",8.74583328082855e-15,-0.338160475697615,0.277,0.504,1.48434282442222e-10,"0","SERPINA1"
"DNAJC15",8.969233814038e-15,-0.256256460925236,0.18,0.373,1.52225836291853e-10,"0","DNAJC15"
"PSMA5",1.1413755013953e-14,-0.334931130672202,0.113,0.286,1.9371425009681e-10,"0","PSMA5"
"POLR2I",1.34624167166814e-14,-0.308668792896234,0.09,0.254,2.28484136515517e-10,"0","POLR2I"
"FKBP8",1.36807218996536e-14,-0.25072163544545,0.133,0.302,2.3218921208092e-10,"0","FKBP8"
"CFD.1",1.38996721675749e-14,-0.50674234094123,0.123,0.31,2.35905236028082e-10,"0","CFD"
"LDHA.1",1.41432263474133e-14,-0.553945299385124,0.333,0.578,2.40038837568298e-10,"0","LDHA"
