"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.33545605472764e-115,0.773436991413271,0.95,0.798,2.26653601608375e-111,"Arterial_EC","RAMP2"
3.73729990248868e-110,0.671260075843418,0.277,0.042,6.34294539450379e-106,"Arterial_EC","EGFL8"
1.47710454694657e-107,1.28739580338281,0.351,0.087,2.50694183707772e-103,"Arterial_EC","ATP13A3"
3.79941159316645e-103,0.888399879225772,0.839,0.607,6.44836135592211e-99,"Arterial_EC","STOM"
2.46762327506678e-102,1.17723348638221,0.552,0.241,4.18805022244335e-98,"Arterial_EC","OCIAD2"
2.36952411430116e-99,1.67203126291103,0.395,0.117,4.02155632679192e-95,"Arterial_EC","IGFBP3"
4.69421116805686e-96,1.25720129218628,0.559,0.257,7.9670151944261e-92,"Arterial_EC","KCTD12"
1.88292355469941e-94,1.44700033091813,0.876,0.723,3.19569785703583e-90,"Arterial_EC","MGP"
3.15651630840412e-92,0.807011029571153,0.855,0.671,5.35723947862347e-88,"Arterial_EC","CALM1"
4.31283562892242e-91,0.99144163649332,0.635,0.316,7.31974462940714e-87,"Arterial_EC","ADGRF5"
8.52995622840177e-91,1.18031177582122,0.368,0.107,1.44770417108435e-86,"Arterial_EC","SLC6A6"
2.06348468656822e-88,1.1521155790225,0.418,0.148,3.50214621004358e-84,"Arterial_EC","MECOM"
3.83829333586396e-85,0.68542808567954,0.907,0.746,6.51435144962832e-81,"Arterial_EC","CRIP2"
1.03510894732023e-84,1.15393079291473,0.386,0.133,1.75678690539189e-80,"Arterial_EC","JAG1"
1.88123833751808e-84,1.11775604539001,0.192,0.025,3.19283770643568e-80,"Arterial_EC","SULF1"
3.2824009648137e-83,1.08896052916569,0.439,0.164,5.57089091748181e-79,"Arterial_EC","NUDT4"
2.86266666528668e-81,0.974477417833089,0.349,0.104,4.85851786432455e-77,"Arterial_EC","JAG2"
3.82318920919849e-81,1.0057751218195,0.299,0.075,6.48871672585168e-77,"Arterial_EC","SYNJ2"
1.72266105949013e-80,1.04818428488516,0.666,0.416,2.92370035016665e-76,"Arterial_EC","GLUL"
8.86260794981925e-79,0.867885101173206,0.751,0.51,1.50416182124332e-74,"Arterial_EC","MRPL33"
1.85277564004163e-78,1.04201762546049,0.321,0.09,3.14453081627866e-74,"Arterial_EC","ALPL"
2.25651085321142e-78,0.951876189444133,0.641,0.365,3.82975022007041e-74,"Arterial_EC","CAVIN3"
4.28577692515642e-78,0.768982116371756,0.822,0.567,7.27382059737548e-74,"Arterial_EC","CD9"
1.22671798016158e-77,0.996017869719947,0.372,0.126,2.08198575593024e-73,"Arterial_EC","CD58"
2.30798445314287e-77,1.29015386754448,0.225,0.048,3.91711121387408e-73,"Arterial_EC","CLIC3"
7.67767660463975e-77,0.950655492947335,0.255,0.056,1.30305527333946e-72,"Arterial_EC","FUT8"
1.12164615989737e-76,0.64106138973705,0.111,0.003,1.90365786257782e-72,"Arterial_EC","TMEM178A"
9.09657666733796e-76,0.676575150951313,0.869,0.622,1.5438709919806e-71,"Arterial_EC","PLPP1"
2.46742818055185e-75,0.878211685532622,0.664,0.407,4.1877191080326e-71,"Arterial_EC","CAPZA2"
1.97795429190422e-73,0.993448826562124,0.625,0.351,3.35698402421984e-69,"Arterial_EC","ISG15"
1.1440708021827e-72,0.7410552710763,0.868,0.682,1.94171696546448e-68,"Arterial_EC","CAV1"
3.11710645732762e-72,0.855460945313071,0.417,0.157,5.29035307937644e-68,"Arterial_EC","AIF1L"
1.04728391490151e-69,0.795916572266484,0.761,0.557,1.77745026037085e-65,"Arterial_EC","RHOC"
4.480512365834e-68,0.619379306492676,0.902,0.769,7.60432558729346e-64,"Arterial_EC","MYL12B"
9.84154064220638e-68,0.70056341297847,0.2,0.036,1.67030627779527e-63,"Arterial_EC","ARHGAP4"
2.55720728602509e-67,1.01254928315976,0.306,0.094,4.34009220584178e-63,"Arterial_EC","FBLN2"
3.43596547450219e-67,0.776695826681946,0.266,0.069,5.83152060332511e-63,"Arterial_EC","TM6SF1"
1.83945552191941e-64,0.366568991812216,0.122,0.009,3.12192391180163e-60,"Arterial_EC","ADORA2A"
2.22532074305877e-64,0.752159126858476,0.22,0.048,3.77681436511935e-60,"Arterial_EC","PRKX"
3.10744237075441e-64,0.96072137622108,0.299,0.093,5.27395119164439e-60,"Arterial_EC","MAP1B"
5.31453085604335e-63,0.991963543134834,0.256,0.069,9.01982176887677e-59,"Arterial_EC","FGL2"
6.12975418094756e-62,0.95808244767365,0.719,0.484,1.04034187959042e-57,"Arterial_EC","CRIP1"
1.07570970008672e-61,0.904413124002852,0.543,0.285,1.82569450298717e-57,"Arterial_EC","EMP3"
1.23623003562503e-61,0.903173824212499,0.331,0.118,2.0981296164628e-57,"Arterial_EC","RGS3"
1.26964280606148e-61,0.915816504054582,0.382,0.15,2.15483777044754e-57,"Arterial_EC","MMP2"
1.5045694634598e-61,0.882224561855903,0.343,0.126,2.55355529338397e-57,"Arterial_EC","TBC1D1"
5.23842769069816e-61,0.709109201499611,0.647,0.375,8.89065947665292e-57,"Arterial_EC","IL32"
1.40921225525034e-60,0.873258387095917,0.69,0.453,2.39171503961087e-56,"Arterial_EC","IFI6"
8.14523217737556e-60,0.762207357077664,0.745,0.535,1.38240880514418e-55,"Arterial_EC","MTUS1"
4.228864267515e-57,1.35411291610555,0.198,0.051,7.17722843482646e-53,"Arterial_EC","TMEM100"
6.63047126924514e-57,1.00112192290335,0.518,0.27,1.12532358381629e-52,"Arterial_EC","ADAMTS1"
4.66583775900655e-56,0.769296282609559,0.365,0.145,7.91885984458592e-52,"Arterial_EC","PTP4A3"
1.34986475298229e-55,0.867203469901175,0.5,0.269,2.29099045876154e-51,"Arterial_EC","MAST4"
2.61925126756364e-55,0.751915050761081,0.496,0.253,4.445393251309e-51,"Arterial_EC","LAP3"
1.61687100958146e-53,0.701064645312916,0.237,0.068,2.74415347746166e-49,"Arterial_EC","LPCAT2"
3.47450255786695e-53,0.77117186187306,0.484,0.252,5.89692574121179e-49,"Arterial_EC","MAP4"
1.47696929966708e-52,1.46935329843863,0.433,0.221,2.50671229539497e-48,"Arterial_EC","FABP4"
2.05634493641551e-51,0.624351808790143,0.787,0.584,3.4900286260844e-47,"Arterial_EC","ATP5PF"
3.53791887315071e-51,0.465880635761666,0.239,0.072,6.00455591151139e-47,"Arterial_EC","DBNDD2"
5.25719515613328e-51,0.739606591353669,0.549,0.306,8.92251161898941e-47,"Arterial_EC","ARID5B"
2.63400260792186e-50,0.810840897578204,0.722,0.516,4.47042922616499e-46,"Arterial_EC","SAT1"
6.07051696018892e-50,0.531791681257184,0.122,0.016,1.03028813848326e-45,"Arterial_EC","GLIPR2"
8.45111857355233e-50,0.528141416824807,0.131,0.02,1.4343238443033e-45,"Arterial_EC","MPPED2"
9.38951839281007e-50,0.673331158964591,0.732,0.529,1.59358906162773e-45,"Arterial_EC","BST2"
1.78556828152817e-49,0.618360118174505,0.891,0.768,3.03046648740961e-45,"Arterial_EC","HSPB1"
1.78783075154649e-49,0.724553104686595,0.248,0.078,3.0343063515247e-45,"Arterial_EC","CCDC3"
4.34531254668578e-49,0.594580235402103,0.756,0.535,7.3748644542351e-45,"Arterial_EC","ATP1A1"
7.99399636414445e-49,1.01645859185254,0.406,0.199,1.3567410629226e-44,"Arterial_EC","S100A4"
2.84967513595257e-48,0.742950808353043,0.508,0.278,4.83646864073869e-44,"Arterial_EC","UTRN"
2.10034599727429e-47,0.691495641643966,0.576,0.35,3.56470722657393e-43,"Arterial_EC","COX5A"
4.27075075086598e-47,0.479158531846263,0.517,0.285,7.24831817436973e-43,"Arterial_EC","SOX17"
4.97774080071753e-46,0.696079707305416,0.437,0.221,8.44822168697778e-42,"Arterial_EC","ADD1"
6.52615211194001e-46,0.76730332280951,0.393,0.188,1.10761853643846e-41,"Arterial_EC","CTTNBP2NL"
6.94156360229365e-45,0.659208657207358,0.277,0.103,1.17812217458128e-40,"Arterial_EC","AZIN1"
2.84968915660902e-44,0.713052977604123,0.579,0.366,4.83649243659684e-40,"Arterial_EC","GSTO1"
2.87164851016047e-44,0.717938697349965,0.333,0.143,4.87376185144435e-40,"Arterial_EC","ASRGL1"
2.92232870098526e-43,0.624460718987228,0.716,0.529,4.95977627131218e-39,"Arterial_EC","GABARAPL2"
3.40339821505252e-41,0.791497758222737,0.214,0.069,5.77624745058714e-37,"Arterial_EC","ELN"
3.8973595000503e-41,0.548887605947808,0.809,0.677,6.61459854348537e-37,"Arterial_EC","POMP"
4.99051999032696e-41,0.514623968378905,0.124,0.022,8.46991052758291e-37,"Arterial_EC","RSPO3"
9.36477577918386e-41,0.719582633804475,0.412,0.212,1.58938974524308e-36,"Arterial_EC","MCTP1"
1.12304765358023e-40,0.600393411989636,0.364,0.172,1.90603647765637e-36,"Arterial_EC","ITSN2"
1.20228702625514e-40,0.838387131692501,0.244,0.09,2.04052154096022e-36,"Arterial_EC","FILIP1L"
2.44971309553713e-40,0.528293655918688,0.806,0.646,4.15765306574561e-36,"Arterial_EC","TAGLN2"
2.69596911454607e-40,0.622622536577058,0.439,0.233,4.57559878120759e-36,"Arterial_EC","CD46"
4.71150790542675e-40,0.545731844917447,0.78,0.592,7.99637121709028e-36,"Arterial_EC","DSTN"
1.12025929426616e-39,0.631166114313996,0.498,0.287,1.90130407422852e-35,"Arterial_EC","UACA"
3.29142563755636e-39,0.652382508951794,0.213,0.07,5.58620759206065e-35,"Arterial_EC","VEGFC"
1.62331020690955e-38,0.535628185592055,0.737,0.541,2.75508208316688e-34,"Arterial_EC","ID3"
4.21076510433985e-38,0.54514208617663,0.539,0.325,7.14651053508559e-34,"Arterial_EC","SOX18"
4.90675645515989e-38,0.731865897881538,0.305,0.136,8.32774705569737e-34,"Arterial_EC","HES4"
5.17032232280118e-38,0.60621976308433,0.272,0.11,8.77507104625817e-34,"Arterial_EC","HMOX2"
1.82863605473049e-37,0.618858140641599,0.48,0.279,3.10356111208859e-33,"Arterial_EC","PDCD4"
1.40315474861008e-36,0.552070261872884,0.718,0.513,2.38143423934104e-32,"Arterial_EC","CLDN5"
2.11112468160374e-36,0.667217628111965,0.433,0.24,3.58300080961787e-32,"Arterial_EC","PKIG"
3.4514610279432e-36,0.642618259030755,0.476,0.278,5.8578196566252e-32,"Arterial_EC","PLS3"
5.90213827967498e-36,0.559535183585031,0.303,0.138,1.00171090882644e-31,"Arterial_EC","ACE"
1.1171617320961e-35,0.556723442752079,0.294,0.129,1.8960468917135e-31,"Arterial_EC","HSPA12B"
1.15731025175941e-35,0.533493346010556,0.265,0.112,1.96418695928607e-31,"Arterial_EC","PDGFB"
1.16985172893422e-35,0.58097030930878,0.616,0.415,1.98547235434715e-31,"Arterial_EC","CD151"
2.71411513532606e-35,0.615575053266672,0.548,0.354,4.60639620767538e-31,"Arterial_EC","PTTG1IP"
9.88405450504689e-35,0.453729910955859,0.33,0.158,1.67752173059656e-30,"Arterial_EC","FN1"
1.39013559648446e-34,0.453995830400995,0.241,0.096,2.35933813435342e-30,"Arterial_EC","C19orf33"
2.98731745842456e-34,0.545752727175726,0.266,0.113,5.07007519043816e-30,"Arterial_EC","RFTN1"
7.9304596971983e-34,0.569783675180389,0.31,0.146,1.3459576198085e-29,"Arterial_EC","NUDT14"
1.3256302165045e-33,0.504470660002275,0.173,0.056,2.24985960345144e-29,"Arterial_EC","AQP7"
1.56167366178628e-33,0.708556520924845,0.19,0.066,2.65047253878368e-29,"Arterial_EC","ANXA3"
5.90043876878153e-33,0.551835448394465,0.519,0.324,1.0014224678376e-28,"Arterial_EC","AKAP13"
1.09136684990237e-32,0.561988301989946,0.216,0.082,1.85226781765431e-28,"Arterial_EC","TUSC3"
1.17945834817308e-32,0.589348700614089,0.248,0.103,2.00177670851934e-28,"Arterial_EC","GATA2"
1.47977423638325e-32,0.528529719099513,0.507,0.313,2.51147283398965e-28,"Arterial_EC","DOCK9"
1.60925420680028e-32,0.619110993656074,0.275,0.124,2.73122623978144e-28,"Arterial_EC","ABRACL"
1.70992245357335e-32,0.657361138164886,0.312,0.151,2.90208038820468e-28,"Arterial_EC","CFAP36"
2.81890795561006e-32,0.570727614639266,0.515,0.322,4.7842505822614e-28,"Arterial_EC","TLE5"
4.68324775395683e-32,0.455303568077916,0.848,0.724,7.94840808801553e-28,"Arterial_EC","PFN1"
7.28188639656935e-32,0.617559031221218,0.207,0.077,1.23588175922575e-27,"Arterial_EC","ITPR2"
1.89267299548145e-31,0.499549917979076,0.572,0.378,3.21224460793111e-27,"Arterial_EC","ADAM15"
2.59651448385772e-31,0.540219599259279,0.438,0.255,4.40680438200332e-27,"Arterial_EC","LIMA1"
2.93534622641183e-31,0.430914905159235,0.178,0.061,4.98186961546616e-27,"Arterial_EC","PKN3"
3.82196835518e-31,0.814585068165463,0.314,0.167,6.48664469241149e-27,"Arterial_EC","LTC4S"
1.1443330147725e-30,0.515529559833691,0.542,0.354,1.94216199267188e-26,"Arterial_EC","CYB5R3"
1.30841853456287e-30,0.573231079924537,0.324,0.163,2.2206479368601e-26,"Arterial_EC","SLC14A1"
1.8045976921097e-30,0.435203224241836,0.19,0.07,3.06276320304858e-26,"Arterial_EC","KCNN3"
1.88190771333581e-30,0.584274540079596,0.418,0.241,3.19397377107354e-26,"Arterial_EC","NAA10"
2.41069536748397e-30,0.483869292468375,0.578,0.385,4.09143217769379e-26,"Arterial_EC","CLIC4"
2.77181718329119e-30,0.351321349801444,0.637,0.444,4.70432812348182e-26,"Arterial_EC","KLF2"
8.25852550798542e-30,0.508925243118933,0.221,0.091,1.40163694921529e-25,"Arterial_EC","DLL4"
9.53346967393389e-30,0.474784973894423,0.249,0.109,1.61802047306006e-25,"Arterial_EC","NPTN"
4.73589865440606e-29,0.179414957214322,0.679,0.505,8.03776719625796e-25,"Arterial_EC","VAMP5"
5.01739974024767e-29,0.480372899888493,0.68,0.518,8.51553083914834e-25,"Arterial_EC","TSPO"
1.11029336287451e-28,0.440665715923747,0.511,0.327,1.88438989547061e-24,"Arterial_EC","PIK3R3"
9.69502908691371e-28,0.471631550467993,0.334,0.177,1.64544033663099e-23,"Arterial_EC","GFOD1"
2.07242209031929e-27,0.446127033814169,0.636,0.453,3.5173147716899e-23,"Arterial_EC","PTPRB"
2.31682758307008e-27,0.398622107837813,0.846,0.718,3.93211977398653e-23,"Arterial_EC","ANXA2"
2.48170627316748e-27,0.517593079493632,0.378,0.214,4.21195188681985e-23,"Arterial_EC","PCMTD1"
2.88024115797558e-27,0.410954555053892,0.747,0.585,4.88834529331616e-23,"Arterial_EC","CAVIN1"
4.14235501363475e-27,0.495942587650843,0.516,0.339,7.03040492914089e-23,"Arterial_EC","ARL6IP5"
1.02415083792042e-26,0.342774909175347,0.319,0.174,1.73818880211853e-22,"Arterial_EC","DHRS3"
2.4578720877056e-26,0.429362171022532,0.151,0.05,4.17150050725394e-22,"Arterial_EC","SYT11"
3.23127429158548e-26,0.448742231716915,0.86,0.752,5.48411872767887e-22,"Arterial_EC","CALM2"
4.75734537303871e-26,0.506340400637947,0.326,0.175,8.07416656712129e-22,"Arterial_EC","MRPL17"
5.67976313972039e-26,0.585134317028734,0.749,0.639,9.63969400073345e-22,"Arterial_EC","SNX3"
5.97115836649079e-26,0.378652935631237,0.7,0.526,1.01342499796082e-21,"Arterial_EC","CALD1"
1.53681318290862e-25,0.190138422971265,0.455,0.301,2.60827933403251e-21,"Arterial_EC","CFH"
1.71102326471084e-25,0.446791603656608,0.69,0.532,2.90394868486724e-21,"Arterial_EC","ARPC2"
2.33383496520039e-25,0.454030418017352,0.602,0.426,3.96098470293811e-21,"Arterial_EC","HEG1"
2.99528449876478e-25,0.545514592591231,0.336,0.185,5.08359685130358e-21,"Arterial_EC","MCAM"
4.62711718480673e-25,0.321197797055169,0.699,0.526,7.85314328605397e-21,"Arterial_EC","ADGRL4"
5.26945865803461e-25,0.49970654572121,0.228,0.104,8.94332523441634e-21,"Arterial_EC","TNFRSF4"
6.84641256196896e-25,0.609724614344434,0.248,0.123,1.16197314001737e-20,"Arterial_EC","DST"
7.75415776921393e-25,0.441716690233599,0.347,0.195,1.31603565659099e-20,"Arterial_EC","ARL2BP"
9.99354141308984e-25,0.44595638962433,0.457,0.29,1.69610384862961e-20,"Arterial_EC","FDPS"
2.27703490587247e-24,0.413733439540361,0.248,0.12,3.86458364224675e-20,"Arterial_EC","PTPN14"
2.57908011463401e-24,0.281024655999694,0.198,0.086,4.37721477055685e-20,"Arterial_EC","IGLL5"
3.26541631979989e-24,0.800865586007706,0.304,0.163,5.54206457796438e-20,"Arterial_EC","FCN3"
3.34776528587721e-24,0.36675175414251,0.615,0.442,5.6818272431908e-20,"Arterial_EC","GNAI2"
6.37427971017129e-24,0.573741303086276,0.216,0.101,1.08184275241027e-19,"Arterial_EC","CLDN15"
8.03693376660845e-24,0.43447360110115,0.27,0.137,1.36402839886879e-19,"Arterial_EC","F11R"
1.22926413235364e-23,0.389461386305695,0.266,0.138,2.0863070854306e-19,"Arterial_EC","EPHA4"
1.63722008460448e-23,0.468012181717912,0.547,0.379,2.77868992759072e-19,"Arterial_EC","TINAGL1"
2.07017249817734e-23,0.406496859772948,0.24,0.116,3.51349676390658e-19,"Arterial_EC","EIF2AK4"
2.31828277631376e-23,0.515410493654605,0.22,0.102,3.93458952795971e-19,"Arterial_EC","FBN1"
2.83768456962922e-23,0.43873853668203,0.29,0.155,4.81611825157471e-19,"Arterial_EC","AK1"
4.09009991656328e-23,0.470646502985709,0.371,0.22,6.9417175783912e-19,"Arterial_EC","ABL2"
7.57327238766522e-23,0.424626771956806,0.352,0.205,1.28533578963454e-18,"Arterial_EC","SPTAN1"
1.01239071947063e-22,0.430669501208183,0.671,0.512,1.71822952908555e-18,"Arterial_EC","ESAM"
1.04736980095864e-22,0.457989523865256,0.33,0.187,1.777596026187e-18,"Arterial_EC","SEC11C"
1.08700277408574e-22,0.531820867485556,0.203,0.092,1.84486110817832e-18,"Arterial_EC","C8orf33"
1.13271979337297e-22,0.448052526098421,0.219,0.102,1.9224520333126e-18,"Arterial_EC","EXOC6"
1.46370442972389e-22,0.454789214352436,0.296,0.16,2.48419915812738e-18,"Arterial_EC","RRAS"
1.82135203868233e-22,0.450837238633756,0.599,0.441,3.09119868005165e-18,"Arterial_EC","SWAP70"
1.94516314685876e-22,0.51050287164915,0.748,0.642,3.30133089284868e-18,"Arterial_EC","RDX"
2.43247272314045e-22,0.480318682916041,0.265,0.137,4.12839270571398e-18,"Arterial_EC","CDC42BPA"
3.09385741601609e-22,0.44501209964728,0.243,0.12,5.25089480646251e-18,"Arterial_EC","PDLIM7"
4.10520155835045e-22,0.51781761922553,0.315,0.177,6.96734808483239e-18,"Arterial_EC","AOPEP"
1.06308349240269e-21,0.339516116353394,0.748,0.596,1.80426530330584e-17,"Arterial_EC","ITGB1"
1.37104306175704e-21,0.453223830722981,0.451,0.296,2.32693428441404e-17,"Arterial_EC","PSMB6"
1.8420436995341e-21,0.429594301960931,0.588,0.427,3.12631656684927e-17,"Arterial_EC","CD34"
4.01670034500933e-21,0.455193101119351,0.277,0.149,6.81714382554983e-17,"Arterial_EC","CRYBG3"
4.19072035362955e-21,0.481341853397135,0.327,0.19,7.11249058418008e-17,"Arterial_EC","C4orf48"
5.76081778339727e-21,0.426105956810483,0.377,0.232,9.77725994198184e-17,"Arterial_EC","ARPC5L"
7.21585910658229e-21,0.239276536865315,0.425,0.282,1.22467560756915e-16,"Arterial_EC","CTSB"
8.40703603755649e-21,0.357747330494711,0.297,0.169,1.42684215629409e-16,"Arterial_EC","TMEM47"
1.08392000718316e-20,0.343314537382981,0.615,0.456,1.83962903619126e-16,"Arterial_EC","FIS1"
1.22516737310747e-20,0.371961513819827,0.362,0.221,2.079354065638e-16,"Arterial_EC","TMEM30A"
1.30735111512338e-20,0.754918672398635,0.236,0.129,2.2188363125874e-16,"Arterial_EC","ENPP2"
1.47831157070555e-20,0.285242433452367,0.671,0.514,2.50899039780147e-16,"Arterial_EC","S1PR1"
2.98739171086392e-20,0.424320931928687,0.371,0.229,5.07020121167824e-16,"Arterial_EC","PTPRM"
3.6499751051694e-20,0.378840288716416,0.294,0.166,6.1947377484935e-16,"Arterial_EC","ITPRID2"
3.73047011059566e-20,0.353676457607033,0.213,0.104,6.33135387170296e-16,"Arterial_EC","DHRS7B"
4.96989493067722e-20,0.200868000056677,0.613,0.461,8.43490567634537e-16,"Arterial_EC","SEC14L1"
5.09556532828237e-20,0.321485476832176,0.683,0.528,8.64819347516084e-16,"Arterial_EC","CD81"
5.62007890096503e-20,0.320209523066232,0.615,0.458,9.53839791071785e-16,"Arterial_EC","EIF4G2"
6.58084926071263e-20,0.352116629267872,0.538,0.382,1.11690173652815e-15,"Arterial_EC","ENO1"
6.59911487028693e-20,0.356936276912686,0.331,0.197,1.1200017757851e-15,"Arterial_EC","CALU"
1.11383225926501e-19,0.496744467763104,0.23,0.117,1.89039611042458e-15,"Arterial_EC","DYNLT3"
1.24013396717354e-19,0.413446991598097,0.194,0.091,2.10475536908693e-15,"Arterial_EC","IFIT3"
1.35342179888828e-19,0.43657623071316,0.228,0.116,2.29702747707319e-15,"Arterial_EC","PREX1"
1.4366518296906e-19,0.408237161476666,0.239,0.124,2.43828548535088e-15,"Arterial_EC","CCSER2"
2.14621049630611e-19,0.467626711262531,0.609,0.467,3.64254845433073e-15,"Arterial_EC","HERPUD1"
2.60061917055502e-19,0.288103980586432,0.731,0.584,4.41377085626598e-15,"Arterial_EC","ATP6V0E1"
2.7656412981924e-19,0.352109471761742,0.232,0.12,4.69384641129215e-15,"Arterial_EC","MSRB3"
3.73413334471654e-19,0.734907744544933,0.412,0.272,6.33757111265291e-15,"Arterial_EC","CCN2"
4.03995206323412e-19,0.357886487251672,0.692,0.556,6.85660664172095e-15,"Arterial_EC","CD93"
4.04690377714386e-19,0.396585762034838,0.186,0.086,6.86840509056856e-15,"Arterial_EC","TUBA4A"
4.36892166690056e-19,0.379267335118828,0.503,0.353,7.41493385306363e-15,"Arterial_EC","SYNPO"
6.89788218968592e-19,0.341708154055632,0.256,0.14,1.1707085652335e-14,"Arterial_EC","PREX2"
7.02080509337146e-19,0.315334339084772,0.621,0.469,1.191571040447e-14,"Arterial_EC","ARGLU1"
8.48259249936622e-19,0.349557956022258,0.631,0.48,1.43966559899243e-14,"Arterial_EC","JAM2"
1.27842442711753e-18,0.372546816372951,0.33,0.2,2.16974193770387e-14,"Arterial_EC","PNP"
1.36618670060089e-18,0.317011295278959,0.673,0.525,2.31869206825983e-14,"Arterial_EC","SEC61B"
1.40811774604709e-18,0.314057756466837,0.359,0.226,2.38985743859112e-14,"Arterial_EC","NCKAP1"
1.73186705391819e-18,0.347906225490781,0.533,0.383,2.93932476390995e-14,"Arterial_EC","WWTR1"
3.35775307462952e-18,0.424928297869326,0.654,0.515,5.69877851826123e-14,"Arterial_EC","NDUFC2"
3.48661506108611e-18,0.323635582894408,0.332,0.204,5.91748308167535e-14,"Arterial_EC","SRP72"
3.60361578073634e-18,0.333065089870266,0.669,0.524,6.11605670306571e-14,"Arterial_EC","CD99"
3.88759555730105e-18,0.295003601134163,0.677,0.53,6.59802717985134e-14,"Arterial_EC","RNASEK"
4.56604181891225e-18,0.394490690257268,0.366,0.232,7.74948617505787e-14,"Arterial_EC","IFI27L2"
4.81359976450031e-18,0.362984200827109,0.427,0.286,8.16964152030992e-14,"Arterial_EC","TRAPPC1"
6.22165104726066e-18,0.338874814763992,0.744,0.614,1.05593861574108e-13,"Arterial_EC","RHOA"
6.42271938405522e-18,0.293109541327066,0.524,0.38,1.09006393386185e-13,"Arterial_EC","SELENOM"
6.56401416265123e-18,0.354379224872095,0.359,0.228,1.11404448368517e-13,"Arterial_EC","DDAH2"
7.30186977150054e-18,0.364846168692128,0.306,0.183,1.23927333761907e-13,"Arterial_EC","ZBTB38"
1.20800105969058e-17,0.386621264468905,0.594,0.452,2.05021939850686e-13,"Arterial_EC","ACTN4"
1.40639765992408e-17,0.303618822793996,0.33,0.209,2.38693810842314e-13,"Arterial_EC","NES"
1.40685525337654e-17,0.392327569095881,0.613,0.47,2.38771473603067e-13,"Arterial_EC","BCAM"
1.68895021170225e-17,0.382886765811142,0.378,0.244,2.86648629930105e-13,"Arterial_EC","MTCH1"
1.83983290097029e-17,0.496479007891857,0.266,0.155,3.12256439952678e-13,"Arterial_EC","KPNA2"
1.84034180448211e-17,0.415723153104705,0.234,0.127,3.12342811056703e-13,"Arterial_EC","SIPA1L2"
2.03722306851164e-17,0.641080413673099,0.454,0.33,3.45757499187795e-13,"Arterial_EC","RCAN1"
2.09832009616112e-17,0.337069789685449,0.501,0.358,3.56126886720465e-13,"Arterial_EC","ARPC5"
2.11510247090071e-17,0.232297686064017,0.312,0.198,3.58975191361269e-13,"Arterial_EC","NOTCH4"
2.31111604850984e-17,0.345110321553996,0.289,0.17,3.92242615753089e-13,"Arterial_EC","LEPROTL1"
4.34984983530904e-17,0.417611018339388,0.337,0.212,7.3825651404865e-13,"Arterial_EC","SLFN5"
4.40481744526687e-17,0.421943696974429,0.309,0.187,7.47585616810694e-13,"Arterial_EC","APOL3"
4.73230963731735e-17,0.338900816985581,0.524,0.381,8.03167591645501e-13,"Arterial_EC","ISCU"
4.98552683513577e-17,0.347307062494118,0.283,0.167,8.46143614459244e-13,"Arterial_EC","ABLIM1"
6.03846735557253e-17,0.270137384864037,0.415,0.282,1.02484867958777e-12,"Arterial_EC","PDLIM5"
6.04154375413966e-17,0.277180899841664,0.375,0.249,1.02537080595258e-12,"Arterial_EC","ASS1"
7.26359431011469e-17,0.362705260044932,0.276,0.161,1.23277722631267e-12,"Arterial_EC","TMEM14A"
7.28433441138867e-17,0.316398370194273,0.613,0.47,1.23629723630088e-12,"Arterial_EC","CDH5"
9.02412235168528e-17,0.277851019899858,0.222,0.122,1.53157404552802e-12,"Arterial_EC","FZD6"
1.66962285617809e-16,0.231921128647643,0.798,0.672,2.83368391150545e-12,"Arterial_EC","NPDC1"
1.94088628920149e-16,0.349617580390037,0.519,0.379,3.29407221003277e-12,"Arterial_EC","ARL6IP4"
2.23293069957131e-16,0.439176659258214,0.413,0.283,3.78972998331242e-12,"Arterial_EC","GIMAP1"
3.43358496791739e-16,0.292137120055982,0.429,0.298,5.82748040754939e-12,"Arterial_EC","GTF2A2"
3.49971483008377e-16,0.409059480339006,0.245,0.138,5.93971600961817e-12,"Arterial_EC","NTPCR"
3.96968104531684e-16,0.396814379236753,0.255,0.146,6.73734267011175e-12,"Arterial_EC","ITGAV"
5.79846945532812e-16,0.367597745346133,0.248,0.141,9.84116235958289e-12,"Arterial_EC","PEPD"
6.41735009764841e-16,0.492664061653322,0.357,0.24,1.08915265857289e-11,"Arterial_EC","CD55"
7.6264211790574e-16,0.444536008513385,0.359,0.235,1.29435620250962e-11,"Arterial_EC","MYL9"
7.69133652203165e-16,0.312246280228311,0.436,0.303,1.30537363451921e-11,"Arterial_EC","PSMA6"
7.97687365668177e-16,0.283448208154478,0.337,0.22,1.35383499701203e-11,"Arterial_EC","ZEB1"
8.8966174595471e-16,0.354444430031449,0.328,0.208,1.50993391523433e-11,"Arterial_EC","ARL5A"
1.0387798930388e-15,0.362233357969729,0.569,0.432,1.76301723446545e-11,"Arterial_EC","MMRN2"
1.3330727442358e-15,0.381256691374131,0.345,0.224,2.26249106151699e-11,"Arterial_EC","FEZ2"
1.35517360323189e-15,0.348504516268109,0.731,0.61,2.30000063940517e-11,"Arterial_EC","CLEC14A"
1.41278707646941e-15,0.328325389528006,0.311,0.194,2.39778222618388e-11,"Arterial_EC","UBE2J1"
1.47423057521455e-15,0.285150302149012,0.776,0.655,2.50206413225413e-11,"Arterial_EC","SH3BGRL3"
